isocode,year,rgdpch,rgdpwok,kc,POP,openk,XRAT,rgdpl,ki,rgdptt
ATG,2000,13895.50353,,35.69151483,75.351,91.34744398,2.7,13899.35073,24.15263689,13899.35073
ATG,2001,14114.66868,,36.32213078,76.734,80.51674661,2.7,14118.63519,24.74101012,14118.63519
ATG,2002,14754.49867,,32.55142682,77.935,73.52437846,2.7,14768.15562,24.5964655,14768.15562
ATG,2003,14213.50768,,40.65912594,79.066,82.65627109,2.7,14217.78147,26.74547101,14217.78148
ATG,2004,14953.49822,,41.20916863,80.193,86.03374156,2.7,14955.63922,25.90977064,14955.63922
ATG,2005,15007.77247,,43.25026349,81.277,89.6252937,2.7,15007.77247,31.32799137,15007.77247
ATG,2006,16044.35259,,41.49196836,82.343,89.84950245,2.7,16044.35259,40.96329954,16044.35259
ATG,2007,17665.93685,,43.68058194,83.425,86.68308834,2.7,17671.22324,38.9926999,17671.22324
ATG,2008,16801.86194,,35.28005348,84.522,89.46809982,2.7,16789.6058,44.59019254,16789.6058
ATG,2009,15231.34963,,30.66157091,85.632,81.51265738,2.7,15211.89804,42.5745547,15211.89804
ATG,2010,14485.51961,,28.19281599,86.754,79.35193411,2.7,14472.06932,41.41147903,14472.11408
ARG,1950,5257.969492,12119.50491,74.73899892,17150.336,17.73608243,3.77E-13,5273.349596,15.70283887,5422.381807
ARG,1951,5464.20814,12657.35661,72.13218056,17517.342,16.34778737,5.11E-13,5479.835523,21.68457724,5627.444009
ARG,1952,5020.918201,11691.54819,72.75694349,17876.956,12.81443203,5.37E-13,5037.972373,19.68799141,5082.967561
ARG,1953,5151.862615,12059.50663,69.24447494,18230.816,13.1680132,5.27E-13,5167.087403,20.15873449,5240.29472
ARG,1954,5231.399536,12308.36407,71.98932167,18580.559,15.12218347,5.43E-13,5245.501997,18.77586859,5325.75913
ARG,1955,5519.503484,13051.85628,73.59857729,18927.821,14.95889498,6.08E-13,5534.170357,19.63921583,5658.884092
ARG,1956,5516.209474,13113.18619,72.35824163,19271.511,14.56827447,1.38E-12,5531.110617,18.08151542,5552.461583
ARG,1957,5675.128866,13563.88442,72.81315008,19610.538,15.16959155,1.82E-12,5688.527473,18.9867426,5662.357973
ARG,1958,5968.787445,14339.4272,72.98176013,19946.539,14.7254152,2.24E-12,5982.20423,19.24673085,5999.774581
ARG,1959,5549.359982,13402.53046,71.7763002,20281.15,14.89425521,5.92E-12,5560.917123,18.56436208,5626.093504
ARG,1960,6043.185941,14673.02208,67.27490318,20616.009,15.17188508,6.40E-12,6033.050445,24.69583169,6097.377319
ARG,1961,6163.930488,14980.2824,68.30582714,20950.583,15.50794503,7.00E-12,6152.011546,26.13779734,6361.998853
ARG,1962,6111.351632,14866.49468,68.34368555,21283.783,17.88456072,8.72E-12,6103.282374,23.64574069,5785.942573
ARG,1963,5783.083032,14081.21598,69.07886963,21616.403,16.22771908,1.39E-11,5779.541172,20.22397627,5684.091596
ARG,1964,6171.068607,15040.10672,68.22234839,21949.244,15.81414116,1.40E-11,6163.149818,23.98789523,6213.010692
ARG,1965,6691.721433,16324.45138,69.77004521,22283.1,14.91820276,1.70E-11,6692.229491,22.59101824,6887.781125
ARG,1966,6607.00048,16133.01975,68.852913,22611.604,15.37349461,2.09E-11,6607.346553,21.71980779,6636.075598
ARG,1967,6708.688933,16396.83237,68.95954638,22934.225,14.92361699,3.33E-11,6710.778329,21.88904675,6812.170351
ARG,1968,6928.00427,16948.9115,68.76729575,23260.514,14.34023323,3.50E-11,6925.360543,22.75855245,6984.795388
ARG,1969,7484.72824,18328.26922,67.05902363,23600.026,16.11025749,3.50E-11,7482.262662,25.53114994,7456.269842
ARG,1970,7616.803136,18669.39716,65.97381489,23962.313,14.15192251,3.79E-11,7615.497107,25.25634017,7565.313235
ARG,1971,7824.511904,19224.38611,65.92259002,24363.816,13.5723297,4.52E-11,7823.17725,26.80723264,7848.777995
ARG,1972,7823.86699,19268.89588,65.88077217,24779.799,13.14172379,5.00E-11,7823.231886,26.63942287,7868.37809
ARG,1973,7933.335075,19585.46164,66.70166036,25209.829,13.5401214,5.00E-11,7933.885267,24.60857395,8026.902827
ARG,1974,8206.346143,20308.2733,67.85056503,25646.371,13.20661341,5.00E-11,8209.727963,23.63341105,8229.23741
ARG,1975,8042.576375,19951.06279,68.06268619,26081.88,12.72157819,3.66E-10,8045.261068,24.14237051,8057.30434
ARG,1976,7936.278547,19735.0373,62.82097981,26531.28,13.30559883,1.40E-09,7932.961261,25.731234,7958.388707
ARG,1977,8396.133099,20929.22357,59.72345993,26983.828,16.22256145,4.08E-09,8382.130932,28.95223791,8319.438346
ARG,1978,7925.663161,19804.53843,61.34383961,27440.272,17.44619555,7.96E-09,7916.439848,25.34129205,7790.335838
ARG,1979,8400.779493,21042.94797,64.862017,27901.971,19.09558407,1.32E-08,8393.210576,25.91371938,8359.59931
ARG,1980,8495.680571,21332.69068,68.03390443,28369.799,22.20986044,1.84E-08,8486.968247,27.51349009,8692.149682
ARG,1981,7877.011028,19689.76326,69.68496488,28848.055,22.88748294,4.40E-08,7875.453728,24.3933534,8034.957625
ARG,1982,7601.053128,18935.03162,67.61465945,29329.88,18.22793226,2.59E-07,7604.354193,20.7624765,7543.676194
ARG,1983,7768.741373,19407.57351,67.84046613,29793.552,17.33241242,1.05E-06,7774.204463,19.8429667,7720.076443
ARG,1984,7647.320296,19118.72328,70.1841145,30230.644,17.37883717,6.76E-06,7655.599346,17.38037798,7610.120888
ARG,1985,6997.013911,17354.03871,70.17698328,30671.759,19.46535945,6.02E-05,7008.801727,14.96234936,6940.68006
ARG,1986,7611.411474,19010.88667,70.40261225,31144.993,17.5547554,9.43E-05,7617.959025,18.26697692,7486.160373
ARG,1987,7692.985028,19246.23283,68.2260735,31624.62,17.55021597,0.00021443,7690.192087,20.67195981,7531.828001
ARG,1988,7538.856815,18785.51749,66.14939061,32099.32,18.81994873,0.00087526,7533.879392,20.76297293,7407.94453
ARG,1989,6901.215253,17027.77745,63.89079759,32571.624,19.9652427,0.042333961,6902.709194,18.48757401,6832.897576
ARG,1990,6927.89524,16994.93065,68.33008065,33035.578,21.79228654,0.487589083,6940.77281,16.30470037,6647.372582
ARG,1991,7409.960973,18267.94185,73.99294379,33504.409,23.59729059,0.953554417,7422.89095,17.34915075,7245.173809
ARG,1992,7834.95404,19361.56413,77.51355815,33966.849,28.40845354,0.990641667,7845.645724,19.13163945,7898.149003
ARG,1993,8160.761272,20101.0517,77.12016036,34407.154,29.19011552,0.998945833,8166.966829,20.73436737,8277.002447
ARG,1994,8508.929342,20892.86378,77.26382388,34846.891,32.80764906,0.999008333,8508.266558,22.13456251,8671.092332
ARG,1995,8323.098663,20207.36092,74.80379713,35273.844,34.39550895,0.99975,8328.856356,19.51537563,8298.360783
ARG,1996,8641.912834,20939.4351,75.06283226,35682.96,36.89862972,0.9996625,8641.370805,21.03034566,8728.7531
ARG,1997,9156.26816,22152.3587,76.12520542,36102.16,41.29205644,0.9995,9147.690684,22.89374757,9343.704947
ARG,1998,9413.041027,22705.23836,75.74997488,36517.919,43.44468206,0.9995,9403.533847,23.0960305,9557.880415
ARG,1999,9062.189686,21789.81787,76.46145099,36923.417,41.61295847,0.9995,9054.734992,19.70809402,9061.975063
ARG,2000,8908.612351,21343.87554,76.46794402,37335.653,42.36758774,0.9995,8901.755898,19.07050167,8957.057992
ARG,2001,8556.221014,20346.57914,74.49110253,37694.169,41.1272889,0.9995,8552.140322,17.3150244,8452.864228
ARG,2002,7915.752535,18677.19626,68.85303473,37999.45,34.42436764,3.063256667,7915.665572,11.58057732,8011.42683
ARG,2003,8445.744837,19769.21216,68.9176054,38336.881,36.95089872,2.900629167,8441.589318,15.08953332,8463.821786
ARG,2004,8977.231457,19705.05557,69.92989309,38741.833,41.11506426,2.923300819,8977.080623,18.19916302,9041.862279
ARG,2005,9670.709771,21099.7321,69.80020813,39181.261,43.88511641,2.9036575,9670.709771,19.24031143,9670.709771
ARG,2006,10321.7473,22424.82336,69.60790101,39614.434,45.06735759,3.054313333,10321.7473,21.00905528,10442.55848
ARG,2007,11002.85804,23922.37596,70.33688852,40048.816,47.77935561,3.095648849,11001.48418,22.3869561,11228.76837
ARG,2008,11483.1906,25031.11847,71.05798062,40481.998,48.61076773,3.14416456,11480.31187,24.48248742,12006.14419
ARG,2009,11592.59681,25299.76348,70.23920786,40913.584,41.54710804,3.710106831,11590.13073,21.95017854,11936.19281
ARG,2010,12340.33033,27148.57141,71.18525921,41343.201,47.78106658,3.896295155,12337.59335,24.26826401,12867.78252
ARM,1950,,,,1355.269,,,,,
ARM,1951,,,,1379.204,,,,,
ARM,1952,,,,1416.722,,,,,
ARM,1953,,,,1455.777,,,,,
ARM,1954,,,,1505.668,,,,,
ARM,1955,,,,1565.329,,,,,
ARM,1956,,,,1617.46,,,,,
ARM,1957,,,,1672.403,,,,,
ARM,1958,,,,1733.125,,,,,
ARM,1959,,,,1796.363,,,,,
ARM,1960,,,,1868.852,,,,,
ARM,1961,,,,1943.799,,,,,
ARM,1962,,,,2006.853,,,,,
ARM,1963,,,,2065.618,,,,,
ARM,1964,,,,2134.94,,,,,
ARM,1965,,,,2205.833,,,,,
ARM,1966,,,,2273.695,,,,,
ARM,1967,,,,2338.063,,,,,
ARM,1968,,,,2402.358,,,,,
ARM,1969,,,,2463.153,,,,,
ARM,1970,,,,2519.745,,,,,
ARM,1971,,,,2581.671,,,,,
ARM,1972,,,,2647.035,,,,,
ARM,1973,,,,2712.997,,,,,
ARM,1974,,,,2776.539,,,,,
ARM,1975,,,,2834.136,,,,,
ARM,1976,,,,2892.704,,,,,
ARM,1977,,,,2954.907,,,,,
ARM,1978,,,,3014.042,,,,,
ARM,1979,,,,3066.726,,,,,
ARM,1980,,,,3115.289,,,,,
ARM,1981,,,,3166.098,,,,,
ARM,1982,,,,3218.691,,,,,
ARM,1983,,,,3270.153,,,,,
ARM,1984,,,,3322.394,,,,,
ARM,1985,,,,3373.532,,,,,
ARM,1986,,,,3421.978,,,,,
ARM,1987,,,,3468.857,,,,,
ARM,1988,,,,3515.614,,,,,
ARM,1989,,,,3325.992,,,,,
ARM,1990,,,,3376.783,,,,,
ARM,1991,,,,3437.479,,,,,
ARM,1992,,,,3378.331,,,,,
ARM,1993,1597.251663,3427.298961,105.0081137,3231.57,91.05687331,9.105,1605.857199,8.492237751,1641.439019
ARM,1994,1721.492934,3702.788974,105.6108641,3126.094,108.0658801,288.6508333,1720.554782,17.76361397,1754.644141
ARM,1995,1915.741388,4122.83504,104.2232311,3068.751,61.88756085,405.9083333,1917.662452,13.64334278,1827.236138
ARM,1996,2028.038776,4351.644239,101.7608338,3063.395,59.50366403,414.0415,2029.106745,13.92855789,1962.082827
ARM,1997,2038.457324,4353.459175,107.239365,3059,62.98159033,490.8467858,2039.344541,14.56395929,1981.89107
ARM,1998,2211.083975,4693.921954,104.3270087,3049.147,55.9056601,504.915,2212.007553,14.16499852,2142.441902
ARM,1999,2295.334381,4840.411773,101.9533495,3047.62,55.09098115,535.0618333,2296.344379,13.05655567,2237.710976
ARM,2000,2517.14759,5263.800523,100.6955102,3042.556,55.69038709,539.5258333,2518.30001,12.54380223,2454.619197
ARM,2001,2836.702703,5882.506354,96.43298748,3027.59,56.1105792,555.0782583,2837.302931,13.01135269,2802.187032
ARM,2002,3185.592418,6634.904035,93.73301115,3013.818,62.74598498,573.3533333,3185.663469,14.26286957,3163.853559
ARM,2003,3482.842805,7303.469593,92.2804954,3001.712,73.51058116,578.7629546,3481.588647,17.12770783,3468.483872
ARM,2004,3940.323115,8329.799808,89.1847179,2991.36,63.58600253,533.4508333,3939.86959,17.83980242,3916.650575
ARM,2005,4452.05631,9486.999389,86.41044924,2982.904,64.86746484,457.6869406,4452.05631,20.09076995,4452.05631
ARM,2006,4969.297636,10690.70921,84.19983477,2976.372,57.84818722,416.0403697,4969.297636,23.84488629,4975.280804
ARM,2007,5496.748243,11957.57249,86.07675969,2971.65,55.96958831,342.0791162,5495.999344,25.84831992,5468.111996
ARM,2008,5628.675386,12402.67903,88.35954569,2968.586,54.94476481,305.9694003,5627.7273,28.46541028,5534.786202
ARM,2009,5246.189908,11386.06865,90.81434851,2967.004,49.17056805,363.2832856,5246.805042,21.11636481,4973.657047
ARM,2010,5411.157654,11647.19432,91.43732066,2966.802,55.42225945,373.6604626,5411.612027,21.07614795,5254.251792
AUS,1950,13081.11802,30807.9348,59.60460639,8267.337,15.51790817,0.89319997,13032.94054,34.61566287,13800.23994
AUS,1951,13362.87027,31556.23259,58.45130833,8510.6,15.72790283,0.893099946,13308.37215,38.93522848,12725.02236
AUS,1952,11639.01604,27561.85824,62.25524362,8691.212,13.89183145,0.892899997,11630.84727,26.04481852,12124.43434
AUS,1953,12979.49853,30816.23578,60.11479407,8857.924,14.64618275,0.892999922,12954.80231,30.39948112,13093.84386
AUS,1954,13906.11927,33114.08356,59.20645575,9064.017,15.10216065,0.893099948,13881.91881,33.12952247,13656.08646
AUS,1955,14140.62153,33770.80405,58.1830797,9277.087,14.54274476,0.892999923,14115.15412,33.34168998,13818.64886
AUS,1956,13599.84273,32569.13773,59.22332328,9500.606,14.49786611,0.892999923,13580.70076,30.26762196,13717.01072
AUS,1957,13623.71849,32767.62906,60.22203531,9712.569,14.05844245,0.893099949,13604.42241,30.7177421,13403.50559
AUS,1958,14448.37527,35024.85291,57.39044655,9915.267,14.01563664,0.893099949,14407.18726,32.86714233,14089.64281
AUS,1959,15032.59279,36798.38474,58.19376484,10131.729,15.05788916,0.892999925,14992.40513,33.2203917,14713.42724
AUS,1960,15255.00567,37187.46735,57.70482539,10361.273,15.75856907,0.89286,15206.08071,34.45241607,14773.99012
AUS,1961,14787.11156,36254.30327,59.64183972,10598.814,15.84628338,0.89286,14769.78987,30.05754572,14589.13566
AUS,1962,15511.55649,37878.00086,59.10538529,10794.968,15.72683371,0.89286,15488.14381,32.45712329,15196.04819
AUS,1963,16278.57129,39596.06352,59.03288723,11001.483,16.7666898,0.89286,16257.13075,32.34305814,16196.3978
AUS,1964,17183.10688,41607.58042,57.68700114,11218.304,16.92157233,0.89286,17143.90427,34.89079589,16794.77525
AUS,1965,17280.35527,41344.89517,58.13259358,11439.384,16.8492446,0.89286,17239.17598,33.9052684,16882.90735
AUS,1966,18072.94206,42167.77067,57.24209445,11655.083,16.81165195,0.89286,18028.21415,34.14327871,17728.99699
AUS,1967,18727.28502,43322.16776,57.08531446,11872.264,17.09176801,0.89286,18669.24721,34.12534138,18223.96839
AUS,1968,19553.05998,44963.81723,56.53965553,12101.66,16.85895107,0.89286,19498.46267,34.99742628,19134.5355
AUS,1969,20409.10589,46626.51393,56.3183232,12379.384,17.76539796,0.89286,20350.7097,34.45355073,20059.34128
AUS,1970,20713.03736,46576.87118,56.63977686,12660.16,18.23888607,0.89286,20660.16276,33.60055914,20235.64271
AUS,1971,20951.18174,47964.1604,57.11741931,12937.2,17.77050158,0.88267,20899.49993,32.0276337,20422.53949
AUS,1972,20901.26867,47666.66166,59.02646212,13177,17.79153115,0.8387,20850.65814,30.1544522,20836.69949
AUS,1973,21453.28808,48493.84274,59.91152441,13380.4,18.58825056,0.70411,21399.05786,32.41564805,21318.24182
AUS,1974,19185.38564,43019.83926,68.9971779,13599.1,21.63116444,0.69667,19205.62176,21.19645426,18908.33423
AUS,1975,19479.16791,43384.52,69.40843343,13771.4,20.97056894,0.76387,19505.1269,20.23584787,19146.39152
AUS,1976,20098.06804,44675.72651,69.29020322,13915.5,21.76845573,0.81828,20123.35024,20.83362293,19632.51759
AUS,1977,20278.06999,44770.79058,69.13488176,14074.1,21.12828102,0.90182,20308.40147,20.00534154,19609.36936
AUS,1978,21039.05398,46485.973,67.23693352,14248.6,21.64059687,0.87366,21062.97762,22.10056048,20329.57366
AUS,1979,21354.07383,47043.30073,66.74948854,14421.9,21.90268127,0.89464,21378.74355,21.82547956,20800.10595
AUS,1980,21889.27028,47550.07975,66.56003635,14615.9,21.35591208,0.87824,21904.37103,23.37902067,21151.55353
AUS,1981,22388.8503,48553.70262,66.64315249,14923.26,21.81746347,0.87021,22400.61799,24.44979723,21515.39185
AUS,1982,21750.87582,47311.17146,68.85235384,15161.775,21.24434869,0.98586,21782.50192,20.94097349,20975.18973
AUS,1983,22450.6395,48892.66069,67.3711471,15348.066,21.74316522,1.11001,22471.28814,22.47080251,21721.63821
AUS,1984,23236.11477,50243.04004,66.18002601,15510.476,24.10375853,1.13952,23251.22142,23.56643077,22318.51635
AUS,1985,24167.62295,51777.82952,65.93597734,15695.238,23.34454504,1.4319,24183.40636,23.47353713,22891.91983
AUS,1986,24526.04835,51310.78729,65.45837595,15900.415,23.49075065,1.49597,24548.69014,22.35168365,23173.54102
AUS,1987,25582.73896,53168.40621,64.70707791,16136.716,24.3030379,1.42818,25595.42783,23.49531161,24431.05568
AUS,1988,26118.8382,53683.46884,65.03162868,16400.734,26.04742167,1.27991,26106.5245,25.58855817,25239.45889
AUS,1989,26554.03889,53814.56616,65.27677729,16680.597,26.52267912,1.2646,26545.43172,25.40601759,25656.71121
AUS,1990,26120.65619,52369.85943,66.48833396,16956.242,27.32476733,1.28106,26184.01022,21.74188641,25166.33439
AUS,1991,26155.20165,52823.74444,67.01147643,17202.125,28.66012923,1.28376,26253.17285,20.28559273,25077.56806
AUS,1992,26902.19212,54542.23155,65.71124288,17418.927,29.41099636,1.36165,26979.43667,21.44883718,25556.16702
AUS,1993,27567.91248,56100.03876,64.73647647,17607.798,30.87388355,1.47056,27632.50734,22.10455695,25986.46859
AUS,1994,28580.44206,57751.03034,64.70437055,17781.089,32.30175736,1.36775,28618.82105,23.86691023,26937.57995
AUS,1995,29476.38889,58814.37579,64.3580094,17975.634,33.30071868,1.34903,29522.15854,23.13974856,27926.90307
AUS,1996,30406.2768,60672.55774,63.30636317,18195.852,35.25779931,1.27786,30433.27563,24.04811215,28862.57584
AUS,1997,31497.06202,62957.91065,63.17256435,18415.263,36.03276506,1.34738,31509.70975,24.97566944,29769.03882
AUS,1998,32766.78156,65260.44815,63.61151229,18620.837,35.38407781,1.59183,32774.72017,25.71075946,30684.66374
AUS,1999,33825.74001,67615.35989,63.33852464,18830.251,37.49738906,1.54995,33833.67076,26.08176552,31815.76433
AUS,2000,34071.95639,67685.34458,64.30115512,19053.186,38.23320244,1.72483,34086.44772,23.48317413,32186.72656
AUS,2001,34940.69121,69242.92115,63.89068538,19294.257,36.96381713,1.93344,34948.56406,24.46381152,33132.98463
AUS,2002,35818.49473,70730.15809,63.68960106,19534.938,37.66340702,1.84056,35820.03474,26.97342912,34031.24796
AUS,2003,36968.06619,72571.14178,64.45459109,19766.54,38.38288676,1.54191,36964.39562,28.40001303,35663.56504
AUS,2004,37655.42282,73833.26481,65.37769302,19995.075,40.14969805,1.35975,37653.77892,29.20294391,36919.52099
AUS,2005,38383.84218,73993.60492,64.93798617,20232.346,40.78924522,1.30947,38383.84218,30.52020752,38383.84218
AUS,2006,39281.34515,75116.32333,65.33203959,20489.472,41.687798,1.32797,39281.34515,31.45723777,39911.75521
AUS,2007,40294.22677,76408.97433,65.64863022,20749.625,44.01419417,1.19507,40287.27641,33.3874367,41481.49135
AUS,2008,40392.46109,76117.10181,65.2322591,21007.31,43.06848945,1.19218,40387.13013,32.45885973,42155.00186
AUS,2009,40820.34625,76870.85588,65.08302475,21262.641,44.38341585,1.28219,40814.64567,32.71017956,42201.78841
AUS,2010,41113.58523,77017.00114,65.78979192,21515.754,47.86898556,1.09016,41107.48518,34.06740963,44050.08964
AUT,1950,6210.579848,13050.16368,68.46911577,6935.1,16.80894054,1.447642843,6220.741186,20.87787252,6072.816574
AUT,1951,6616.853928,13954.86847,66.61235671,6935.451,17.1323841,1.553018216,6627.184851,23.32877656,6355.21362
AUT,1952,6557.577176,13886.07979,68.54817871,6927.772,15.61995546,1.553018216,6574.273167,19.02433841,6560.287695
AUT,1953,6732.303096,14317.33746,71.209188,6932.483,17.87293048,1.773944001,6751.528836,14.32029099,6767.954426
AUT,1954,7306.274362,15599.55039,69.44211687,6940.209,21.03704038,1.889493688,7329.726793,17.5506966,7273.577517
AUT,1955,8064.545457,17287.41243,68.23598692,6946.885,22.32640275,1.889493688,8085.795233,22.15042959,8025.918579
AUT,1956,8311.483161,17888.98788,69.38560169,6952.359,24.62417795,1.889493688,8336.111919,19.37390397,8376.310633
AUT,1957,8835.873327,18927.02885,68.5587966,6965.86,26.09330918,1.889493688,8858.288829,20.16370911,8888.446109
AUT,1958,9165.256862,19577.39403,68.45458317,6987.358,24.9378571,1.889493688,9187.682114,20.3264083,9278.803992
AUT,1959,9420.187984,20187.35286,69.45329137,7014.331,27.13351263,1.889493688,9445.425747,20.30643742,9503.39751
AUT,1960,10536.64406,22679.20733,68.11016382,7047.437,27.60093221,1.889493688,10545.54532,24.22755836,10634.1446
AUT,1961,11042.08415,23851.0338,67.91089108,7086.299,27.29097971,1.889493688,11052.07931,24.28198989,11201.84251
AUT,1962,11224.3836,24466.47855,68.7884761,7129.864,28.57878939,1.889493688,11239.93382,22.72047443,11427.80962
AUT,1963,11596.35286,25541.87357,69.66340105,7175.811,29.8092607,1.889493688,11615.37327,22.33076242,11824.51436
AUT,1964,12241.11419,27209.16943,68.00223767,7223.801,30.50177849,1.889493688,12250.84444,24.91808053,12460.26632
AUT,1965,12536.13983,28237.38561,68.970849,7270.889,32.13773016,1.889493688,12551.22823,24.82928236,12773.85242
AUT,1966,13157.20137,30180.77073,68.18119235,7322.066,33.13747016,1.889493688,13170.45286,26.32869082,13378.77065
